ID,First_Name,Last_Name,Age,Gender,Country,State,City,Department,Salary,Experience_Years,Joining_Date,Performance_Score,Email,Phone
1509,Ishaan,Das,25,Female,India,Delhi,Delhi,Sales,1795742,13,2023-02-28,2.02,ishaan.das1509@example.com,7973008844
57,Kabir,Das,36,Male,India,Karnataka,Lucknow,Engineering,1795182,4,2017-03-05,1.36,kabir.das57@example.com,9766855528
5,Ishaan,Patel,41,Male,Canada,UP,Hyderabad,HR,1794970,10,2021-05-18,3.9,ishaan.patel5@example.com,9561031704
119,Aarav,Singh,57,Male,USA,Tamil Nadu,Bangalore,Operations,1794525,16,2024-09-01,1.73,aarav.singh119@example.com,9049361108
926,Aditya,Sharma,58,Male,USA,Maharashtra,Chennai,Marketing,1793949,2,2021-12-26,4.67,aditya.sharma926@example.com,8139606814
1212,Ishaan,Singh,36,Female,Canada,Delhi,Delhi,Sales,1788741,16,2019-07-24,3.03,ishaan.singh1212@example.com,7764592440
1074,Sai,Das,22,Male,Canada,Tamil Nadu,Lucknow,HR,1787994,9,2016-12-04,1.81,sai.das1074@example.com,7300720179
1352,Kabir,Patel,48,Female,India,Karnataka,Mumbai,Engineering,1787961,17,2019-12-10,4.73,kabir.patel1352@example.com,8777480548
1392,Arjun,Verma,54,Male,UK,Tamil Nadu,Hyderabad,Operations,1787738,3,2017-07-22,4.44,arjun.verma1392@example.com,7660306600
60,Ishaan,Verma,22,Male,Canada,UP,Lucknow,Finance,1787121,1,2015-08-25,4.26,ishaan.verma60@example.com,7747419064
1670,Aarav,Gupta,21,Female,Canada,UP,Hyderabad,Marketing,1786062,2,2016-01-24,1.94,aarav.gupta1670@example.com,7725281007
804,Aarav,Singh,26,Male,Australia,Tamil Nadu,Chennai,HR,1784317,1,2024-08-16,4.33,aarav.singh804@example.com,9736461722
1959,Vivaan,Reddy,24,Female,Canada,UP,Chennai,Sales,1783898,20,2019-12-10,3.95,vivaan.reddy1959@example.com,7421527409
961,Aditya,Khan,35,Female,Canada,UP,Hyderabad,Engineering,1783322,5,2023-12-18,4.68,aditya.khan961@example.com,8945218150
1893,Aditya,Mehta,46,Male,India,Tamil Nadu,Bangalore,HR,1780258,13,2017-05-15,2.94,aditya.mehta1893@example.com,7100277887
1429,Arjun,Verma,54,Female,USA,Tamil Nadu,Lucknow,Finance,1779540,1,2024-03-27,3.59,arjun.verma1429@example.com,9330767627
1887,Vivaan,Reddy,59,Female,USA,Delhi,Mumbai,Marketing,1778569,14,2018-04-18,3.67,vivaan.reddy1887@example.com,8503878081
649,Arjun,Gupta,38,Male,UK,Delhi,Chennai,Marketing,1776620,15,2021-09-01,4.97,arjun.gupta649@example.com,8428244551
521,Ishaan,Patel,21,Female,UK,UP,Chennai,Operations,1775165,4,2021-11-25,1.38,ishaan.patel521@example.com,9272171591
30,Vivaan,Gupta,23,Male,USA,Karnataka,Hyderabad,Finance,1774769,1,2024-06-02,4.77,vivaan.gupta30@example.com,9083895773
463,Ishaan,Reddy,36,Male,Canada,Karnataka,Mumbai,Finance,1774721,12,2018-12-26,3.5,ishaan.reddy463@example.com,9988152265
1650,Vivaan,Reddy,23,Female,USA,Maharashtra,Hyderabad,HR,1773914,0,2024-06-17,2.23,vivaan.reddy1650@example.com,7082248384
1242,Ishaan,Gupta,36,Male,Australia,Maharashtra,Bangalore,Operations,1771571,17,2022-10-28,1.17,ishaan.gupta1242@example.com,8719170923
1413,Krishna,Gupta,39,Male,UK,Maharashtra,Mumbai,Operations,1770097,6,2016-09-06,4.51,krishna.gupta1413@example.com,8173526557
574,Vihaan,Mehta,44,Male,UK,UP,Lucknow,Engineering,1769585,0,2015-10-10,1.55,vihaan.mehta574@example.com,7966777254
1938,Kabir,Das,26,Male,Canada,Tamil Nadu,Delhi,Sales,1768432,2,2024-06-25,1.54,kabir.das1938@example.com,8794486096
1466,Krishna,Mehta,56,Male,Canada,Karnataka,Mumbai,Sales,1767861,13,2022-08-06,2.59,krishna.mehta1466@example.com,9653502572
609,Aarav,Verma,34,Female,India,Karnataka,Delhi,Engineering,1766895,17,2019-07-10,1.18,aarav.verma609@example.com,9534804242
672,Aarav,Das,58,Female,USA,UP,Delhi,Sales,1766113,20,2015-11-17,1.41,aarav.das672@example.com,9992253536
1111,Ishaan,Nair,25,Female,Canada,Delhi,Bangalore,Operations,1764671,18,2019-01-20,4.06,ishaan.nair1111@example.com,7084783108
1343,Ishaan,Patel,29,Male,Australia,Karnataka,Mumbai,Marketing,1763386,8,2016-12-28,1.65,ishaan.patel1343@example.com,8993576420
1080,Vivaan,Verma,23,Female,India,Maharashtra,Delhi,Finance,1762615,6,2015-06-17,2.34,vivaan.verma1080@example.com,7869811048
1780,Kabir,Sharma,55,Female,Canada,UP,Delhi,Finance,1762338,17,2023-05-26,1.78,kabir.sharma1780@example.com,9970054883
1760,Vihaan,Mehta,25,Female,Canada,Tamil Nadu,Hyderabad,Engineering,1762109,15,2017-01-07,1.58,vihaan.mehta1760@example.com,9755243607
1641,Ishaan,Verma,23,Female,UK,Karnataka,Chennai,Marketing,1762044,6,2022-12-01,4.62,ishaan.verma1641@example.com,8919846029
1331,Sai,Singh,22,Female,Australia,Karnataka,Lucknow,Operations,1761415,2,2020-08-07,1.88,sai.singh1331@example.com,7952579133
587,Vihaan,Khan,25,Female,India,Maharashtra,Lucknow,Operations,1759274,9,2024-01-30,4.7,vihaan.khan587@example.com,7995926617
1443,Vivaan,Gupta,30,Female,India,Maharashtra,Delhi,Finance,1758832,3,2017-11-17,2.9,vivaan.gupta1443@example.com,9647672885
706,Reyansh,Reddy,45,Female,Australia,UP,Chennai,HR,1757302,11,2020-08-14,3.21,reyansh.reddy706@example.com,7426497184
1660,Vihaan,Das,21,Female,Canada,UP,Hyderabad,Operations,1756213,7,2022-07-09,2.49,vihaan.das1660@example.com,8839520535
1560,Vihaan,Mehta,37,Female,India,UP,Hyderabad,Operations,1752838,8,2023-11-02,2.87,vihaan.mehta1560@example.com,9835444026
449,Krishna,Sharma,37,Male,Australia,Maharashtra,Hyderabad,Marketing,1752052,16,2015-02-06,3.24,krishna.sharma449@example.com,8978230146
733,Ishaan,Gupta,25,Male,Australia,Maharashtra,Lucknow,HR,1751400,3,2024-08-24,4.73,ishaan.gupta733@example.com,7298263786
888,Krishna,Mehta,27,Female,India,UP,Hyderabad,Engineering,1750233,2,2015-03-15,4.55,krishna.mehta888@example.com,7279392897
382,Reyansh,Gupta,38,Male,USA,Karnataka,Bangalore,Finance,1749004,5,2016-06-02,1.29,reyansh.gupta382@example.com,8373903288
1688,Aditya,Patel,40,Female,India,UP,Chennai,Engineering,1746082,1,2022-04-13,3.79,aditya.patel1688@example.com,7538020994
212,Ishaan,Khan,55,Male,UK,Delhi,Delhi,HR,1743809,13,2018-01-04,1.05,ishaan.khan212@example.com,7678751362
309,Aditya,Verma,43,Male,India,Tamil Nadu,Delhi,Engineering,1742264,15,2023-03-25,3.89,aditya.verma309@example.com,9334844715
701,Vihaan,Nair,41,Male,Canada,Delhi,Lucknow,Marketing,1741513,7,2022-03-17,1.28,vihaan.nair701@example.com,9226461011
1884,Krishna,Mehta,31,Female,UK,Maharashtra,Mumbai,Operations,1741344,15,2018-02-12,2.87,krishna.mehta1884@example.com,8124855195
1668,Aditya,Gupta,33,Female,India,Karnataka,Lucknow,Engineering,1740242,7,2016-10-16,4.33,aditya.gupta1668@example.com,7992429745
1247,Kabir,Nair,50,Female,USA,Tamil Nadu,Delhi,Marketing,1739054,11,2022-10-18,3.5,kabir.nair1247@example.com,8720200771
878,Kabir,Gupta,23,Female,India,UP,Lucknow,Sales,1738346,19,2018-11-18,3.23,kabir.gupta878@example.com,8660891474
1804,Krishna,Verma,25,Female,Australia,Maharashtra,Hyderabad,Sales,1738069,10,2021-10-19,1.82,krishna.verma1804@example.com,8739181320
1658,Aarav,Nair,53,Female,India,Maharashtra,Chennai,Engineering,1737903,12,2023-12-27,3.9,aarav.nair1658@example.com,9163443239
423,Aditya,Sharma,22,Male,India,Karnataka,Delhi,Sales,1737742,4,2016-04-03,4.94,aditya.sharma423@example.com,7333373265
1766,Aditya,Mehta,59,Female,Australia,Karnataka,Mumbai,HR,1737276,0,2017-04-27,1.87,aditya.mehta1766@example.com,8536502070
1398,Arjun,Nair,47,Female,Canada,Tamil Nadu,Delhi,Sales,1737195,11,2021-06-26,3.86,arjun.nair1398@example.com,9210088803
79,Reyansh,Mehta,22,Male,Canada,Delhi,Bangalore,Sales,1736782,9,2020-03-16,1.62,reyansh.mehta79@example.com,8011777825
1817,Arjun,Singh,44,Male,India,UP,Chennai,Finance,1736632,15,2022-08-03,2.66,arjun.singh1817@example.com,9337248911
742,Aarav,Mehta,52,Male,UK,Maharashtra,Chennai,Sales,1736414,3,2018-07-30,4.6,aarav.mehta742@example.com,9552419941
1214,Vivaan,Patel,24,Female,India,Maharashtra,Delhi,Marketing,1734914,3,2022-07-04,4.74,vivaan.patel1214@example.com,7773124649
723,Krishna,Reddy,32,Female,UK,Tamil Nadu,Hyderabad,Marketing,1734779,16,2019-01-03,2.09,krishna.reddy723@example.com,7181625126
1816,Aarav,Patel,56,Male,Australia,Tamil Nadu,Delhi,Sales,1732586,6,2021-04-22,1.46,aarav.patel1816@example.com,8751832989
213,Aditya,Das,47,Female,UK,Tamil Nadu,Lucknow,Sales,1732038,1,2023-06-30,2.62,aditya.das213@example.com,8876359131
682,Vivaan,Mehta,30,Male,Canada,Karnataka,Bangalore,Engineering,1731644,5,2023-01-26,2.87,vivaan.mehta682@example.com,9862321428
1806,Reyansh,Mehta,36,Female,Australia,Delhi,Hyderabad,Operations,1731163,13,2021-01-09,2.73,reyansh.mehta1806@example.com,9475703229
1595,Arjun,Patel,59,Female,Canada,UP,Delhi,Operations,1730794,6,2022-12-18,3.69,arjun.patel1595@example.com,7453444615
1875,Ishaan,Nair,56,Female,Canada,Delhi,Lucknow,Marketing,1729259,18,2022-03-12,3.05,ishaan.nair1875@example.com,8785633404
129,Aarav,Nair,48,Female,Australia,Delhi,Lucknow,Operations,1727765,18,2019-08-23,4.07,aarav.nair129@example.com,9766253991
1116,Kabir,Sharma,43,Male,Australia,UP,Mumbai,Marketing,1727445,9,2016-12-09,3,kabir.sharma1116@example.com,8046790817
973,Arjun,Das,43,Female,Australia,UP,Mumbai,Operations,1727287,7,2020-12-27,2.05,arjun.das973@example.com,8949581651
893,Krishna,Singh,34,Male,USA,Maharashtra,Bangalore,Marketing,1727115,3,2015-03-12,1.77,krishna.singh893@example.com,8672026335
625,Aditya,Nair,23,Male,Australia,Delhi,Mumbai,Operations,1727103,8,2019-10-20,4.92,aditya.nair625@example.com,9795389507
900,Kabir,Patel,53,Male,Australia,Karnataka,Lucknow,Operations,1725795,19,2024-10-25,2.83,kabir.patel900@example.com,8975117402
19,Vivaan,Das,48,Female,India,Maharashtra,Chennai,Finance,1724406,1,2017-08-07,3.08,vivaan.das19@example.com,9645812535
1458,Arjun,Verma,51,Female,UK,Tamil Nadu,Lucknow,Engineering,1723813,20,2024-07-07,3.23,arjun.verma1458@example.com,9631936493
101,Kabir,Verma,57,Male,UK,Tamil Nadu,Lucknow,Sales,1723295,6,2015-02-09,1.45,kabir.verma101@example.com,8305089124
824,Vivaan,Patel,38,Female,UK,Karnataka,Hyderabad,HR,1722378,3,2015-01-05,1.74,vivaan.patel824@example.com,8625921000
1240,Aarav,Patel,28,Female,USA,Maharashtra,Hyderabad,Finance,1722349,5,2024-12-06,2.79,aarav.patel1240@example.com,9331351012
1021,Arjun,Das,44,Female,USA,Delhi,Chennai,HR,1719507,2,2017-05-20,3.21,arjun.das1021@example.com,8164579421
1290,Kabir,Gupta,25,Male,Canada,Tamil Nadu,Mumbai,Operations,1714462,1,2021-09-11,1.4,kabir.gupta1290@example.com,8454423499
240,Vivaan,Verma,58,Female,India,UP,Bangalore,Finance,1714219,7,2015-04-12,1.6,vivaan.verma240@example.com,7666662575
724,Aditya,Singh,33,Female,Australia,Karnataka,Hyderabad,Marketing,1712446,3,2023-05-13,4.94,aditya.singh724@example.com,9147743393
560,Krishna,Khan,32,Male,Canada,Tamil Nadu,Bangalore,Engineering,1712096,6,2018-11-13,2.58,krishna.khan560@example.com,9732063000
1234,Krishna,Patel,55,Male,Australia,Karnataka,Lucknow,HR,1711414,20,2018-12-19,1.29,krishna.patel1234@example.com,7870372589
1047,Vihaan,Nair,33,Female,Canada,UP,Mumbai,Sales,1710842,5,2020-04-13,3.19,vihaan.nair1047@example.com,7284924958
524,Krishna,Singh,59,Female,Canada,Tamil Nadu,Delhi,Finance,1709732,4,2021-10-30,2.86,krishna.singh524@example.com,8017078468
1461,Vihaan,Sharma,25,Female,UK,UP,Lucknow,Sales,1705802,8,2023-08-02,3.08,vihaan.sharma1461@example.com,9464160020
1570,Krishna,Patel,29,Female,Canada,UP,Delhi,Sales,1705662,11,2021-02-19,2.79,krishna.patel1570@example.com,9331546994
1388,Kabir,Nair,50,Male,Australia,UP,Lucknow,HR,1704806,9,2020-08-10,3.51,kabir.nair1388@example.com,7480134952
136,Ishaan,Das,60,Male,India,Karnataka,Mumbai,HR,1704462,6,2021-07-10,4.92,ishaan.das136@example.com,8189373703
645,Arjun,Nair,45,Female,Australia,UP,Hyderabad,HR,1704069,17,2021-05-28,4.67,arjun.nair645@example.com,9020213030
1288,Vihaan,Khan,38,Male,UK,Tamil Nadu,Chennai,HR,1703500,6,2023-12-16,3.59,vihaan.khan1288@example.com,9377489780
1230,Aditya,Patel,37,Female,Canada,Maharashtra,Delhi,Sales,1702107,10,2018-10-04,2.08,aditya.patel1230@example.com,8230180252
825,Aarav,Mehta,36,Female,Australia,Delhi,Mumbai,Operations,1701920,7,2017-12-07,1.78,aarav.mehta825@example.com,7612235796
712,Aarav,Reddy,32,Female,Canada,Maharashtra,Lucknow,HR,1701685,17,2020-12-13,3.71,aarav.reddy712@example.com,9851994965
325,Vihaan,Khan,59,Female,UK,Delhi,Hyderabad,HR,1701647,9,2015-06-07,2.7,vihaan.khan325@example.com,9131760035
326,Ishaan,Gupta,56,Male,India,Delhi,Lucknow,Marketing,1700894,20,2018-11-24,1.42,ishaan.gupta326@example.com,8952220434
253,Aditya,Mehta,33,Male,Canada,Delhi,Chennai,Operations,1700469,13,2022-06-23,2.16,aditya.mehta253@example.com,8883921052
365,Vivaan,Reddy,58,Female,Australia,Tamil Nadu,Chennai,Marketing,1699531,18,2018-08-31,4.61,vivaan.reddy365@example.com,8820893128
241,Kabir,Nair,37,Male,USA,UP,Delhi,HR,1698636,15,2021-03-14,1.14,kabir.nair241@example.com,7797973591
336,Kabir,Das,42,Female,UK,Maharashtra,Delhi,HR,1696400,4,2021-12-12,3.19,kabir.das336@example.com,7187402501
274,Aarav,Mehta,53,Male,Canada,Maharashtra,Chennai,Sales,1696003,0,2021-11-08,1.31,aarav.mehta274@example.com,9850342192
1444,Reyansh,Mehta,27,Male,Canada,Karnataka,Hyderabad,Marketing,1695722,18,2022-12-10,4.12,reyansh.mehta1444@example.com,7750206252
776,Aditya,Nair,59,Male,Australia,Maharashtra,Chennai,HR,1694890,15,2018-12-11,3.87,aditya.nair776@example.com,9247333413
1629,Vihaan,Singh,29,Female,Canada,Karnataka,Bangalore,Operations,1693054,11,2019-02-24,1.06,vihaan.singh1629@example.com,9086444396
1921,Aditya,Nair,53,Male,Australia,UP,Hyderabad,Operations,1692866,8,2024-04-10,4.22,aditya.nair1921@example.com,8895057001
1149,Reyansh,Verma,37,Male,Canada,Delhi,Delhi,Finance,1691707,12,2015-08-24,4.61,reyansh.verma1149@example.com,8744910285
169,Reyansh,Mehta,54,Male,USA,Karnataka,Bangalore,Sales,1690185,6,2016-03-12,3.47,reyansh.mehta169@example.com,9781800438
85,Vihaan,Singh,32,Female,UK,Karnataka,Chennai,HR,1689486,13,2018-10-29,4.44,vihaan.singh85@example.com,8694850237
816,Arjun,Reddy,25,Male,UK,Tamil Nadu,Delhi,Sales,1688013,1,2022-06-15,2.75,arjun.reddy816@example.com,9978031068
199,Aditya,Khan,36,Female,USA,UP,Mumbai,Marketing,1686269,11,2017-01-23,2.23,aditya.khan199@example.com,8099587096
1919,Reyansh,Verma,48,Male,Australia,Karnataka,Lucknow,HR,1684144,0,2020-12-23,1.17,reyansh.verma1919@example.com,8651796551
1310,Vihaan,Singh,24,Female,Canada,Delhi,Mumbai,Marketing,1683400,4,2024-02-22,3.06,vihaan.singh1310@example.com,7827915799
1239,Vivaan,Patel,23,Male,USA,UP,Delhi,Engineering,1683292,15,2020-08-18,1.96,vivaan.patel1239@example.com,9592202076
884,Krishna,Nair,37,Female,Canada,Karnataka,Bangalore,HR,1683011,20,2015-04-26,2.83,krishna.nair884@example.com,8563641138
1272,Vihaan,Mehta,21,Female,India,Tamil Nadu,Mumbai,Sales,1682395,8,2016-10-08,1.17,vihaan.mehta1272@example.com,9111376957
753,Ishaan,Gupta,42,Male,UK,Maharashtra,Mumbai,Operations,1677133,3,2022-04-27,2.87,ishaan.gupta753@example.com,8468136754
1758,Aditya,Das,31,Female,UK,Karnataka,Mumbai,Marketing,1675562,7,2017-05-28,2.43,aditya.das1758@example.com,9156672265
1974,Sai,Reddy,24,Female,UK,Delhi,Hyderabad,Finance,1673010,2,2018-03-17,4.47,sai.reddy1974@example.com,9019299942
1141,Vivaan,Das,31,Male,UK,Tamil Nadu,Bangalore,Operations,1671955,4,2017-07-12,4.88,vivaan.das1141@example.com,8040097793
58,Sai,Khan,27,Female,India,Karnataka,Hyderabad,Engineering,1670610,15,2019-11-28,2.13,sai.khan58@example.com,9675806650
1329,Sai,Khan,50,Female,Australia,Delhi,Delhi,Finance,1669167,9,2022-09-28,3.45,sai.khan1329@example.com,7186712427
1070,Arjun,Nair,42,Male,Canada,UP,Delhi,Finance,1668929,7,2023-03-19,2.78,arjun.nair1070@example.com,8440933024
1676,Krishna,Khan,51,Male,India,Tamil Nadu,Chennai,HR,1668134,2,2024-08-15,4.09,krishna.khan1676@example.com,9442353616
1778,Vivaan,Sharma,37,Male,India,Maharashtra,Lucknow,Sales,1666926,14,2021-10-15,1.57,vivaan.sharma1778@example.com,9123231498
500,Vivaan,Verma,24,Male,Australia,Karnataka,Lucknow,Operations,1664642,1,2022-01-28,3.8,vivaan.verma500@example.com,9559904750
1960,Reyansh,Reddy,28,Female,Canada,Delhi,Hyderabad,Operations,1664433,7,2017-02-05,1.78,reyansh.reddy1960@example.com,9581871819
399,Vihaan,Das,48,Female,UK,UP,Chennai,HR,1657583,10,2021-10-20,4.62,vihaan.das399@example.com,8445987009
798,Aditya,Khan,23,Female,Australia,Karnataka,Hyderabad,Engineering,1657305,12,2018-03-13,4.2,aditya.khan798@example.com,8119633329
95,Vihaan,Reddy,31,Female,UK,Maharashtra,Mumbai,Operations,1656990,6,2021-01-11,2.76,vihaan.reddy95@example.com,7657252118
1939,Sai,Verma,37,Female,Australia,Tamil Nadu,Hyderabad,Marketing,1656281,9,2024-01-02,2.68,sai.verma1939@example.com,9024396385
559,Kabir,Reddy,51,Male,India,Tamil Nadu,Mumbai,Engineering,1656163,14,2023-10-19,1.67,kabir.reddy559@example.com,9578642601
1522,Arjun,Mehta,21,Female,India,Karnataka,Hyderabad,Engineering,1655203,12,2022-10-03,4.73,arjun.mehta1522@example.com,8193127940
743,Vivaan,Verma,55,Female,USA,Karnataka,Chennai,Sales,1654632,3,2016-11-26,3.03,vivaan.verma743@example.com,7035774604
1328,Sai,Gupta,31,Female,India,Maharashtra,Delhi,Sales,1654364,1,2019-10-31,4.79,sai.gupta1328@example.com,7316451061
1592,Vihaan,Reddy,54,Female,Canada,Karnataka,Hyderabad,Engineering,1654318,1,2020-04-16,1.66,vihaan.reddy1592@example.com,8107402129
605,Aarav,Das,30,Female,India,Karnataka,Chennai,Sales,1653728,20,2019-07-03,3.66,aarav.das605@example.com,7627473481
55,Kabir,Singh,31,Male,USA,Karnataka,Lucknow,Marketing,1653552,3,2019-02-12,2.15,kabir.singh55@example.com,7307755230
211,Vivaan,Nair,41,Female,USA,UP,Lucknow,Marketing,1653525,11,2023-02-26,3.82,vivaan.nair211@example.com,9165948006
668,Vivaan,Khan,45,Female,USA,Karnataka,Bangalore,Finance,1652552,2,2018-07-10,4.93,vivaan.khan668@example.com,9388337228
1795,Arjun,Khan,46,Male,Australia,Karnataka,Mumbai,Marketing,1651258,6,2021-06-14,2.57,arjun.khan1795@example.com,7800601147
1648,Aarav,Mehta,56,Female,UK,Maharashtra,Chennai,HR,1650099,15,2020-11-26,3.81,aarav.mehta1648@example.com,9142965302
1071,Ishaan,Khan,29,Male,UK,UP,Lucknow,Marketing,1648003,12,2024-05-11,4.76,ishaan.khan1071@example.com,7040114371
1192,Kabir,Sharma,51,Male,UK,Maharashtra,Chennai,Sales,1646543,8,2023-04-21,1.19,kabir.sharma1192@example.com,8828127285
1016,Vivaan,Das,59,Female,Australia,UP,Mumbai,Engineering,1645737,6,2018-03-13,4.31,vivaan.das1016@example.com,7976278633
729,Vihaan,Khan,57,Male,Australia,UP,Lucknow,Operations,1645136,3,2022-11-30,4.84,vihaan.khan729@example.com,8218974859
1634,Vivaan,Reddy,43,Female,USA,UP,Hyderabad,Finance,1644845,0,2024-10-25,2.3,vivaan.reddy1634@example.com,9205437485
624,Vivaan,Verma,38,Female,UK,Maharashtra,Chennai,Operations,1642989,10,2019-10-03,4.9,vivaan.verma624@example.com,8448215652
746,Vihaan,Verma,57,Female,Canada,Maharashtra,Bangalore,HR,1640421,16,2017-07-21,4.59,vihaan.verma746@example.com,9139313263
850,Aditya,Verma,53,Male,Australia,UP,Hyderabad,Marketing,1638815,18,2019-05-01,1.32,aditya.verma850@example.com,9048579316
1374,Arjun,Reddy,35,Male,India,Karnataka,Bangalore,HR,1637275,9,2021-01-03,4.47,arjun.reddy1374@example.com,7691808560
760,Vihaan,Reddy,40,Female,USA,Tamil Nadu,Lucknow,Operations,1636925,16,2023-08-21,2.02,vihaan.reddy760@example.com,7901988390
1791,Kabir,Patel,38,Male,Australia,Maharashtra,Hyderabad,HR,1636788,20,2024-02-08,2.41,kabir.patel1791@example.com,9812376454
501,Sai,Patel,32,Male,USA,Delhi,Lucknow,Marketing,1636235,16,2016-07-30,3.56,sai.patel501@example.com,8260423039
823,Kabir,Verma,38,Male,India,Maharashtra,Bangalore,Operations,1636060,7,2019-12-06,1.55,kabir.verma823@example.com,7115163495
1686,Reyansh,Khan,40,Female,Canada,Delhi,Mumbai,Finance,1635068,12,2022-05-22,4.55,reyansh.khan1686@example.com,7635407470
808,Reyansh,Nair,40,Female,Canada,Tamil Nadu,Chennai,Engineering,1633292,2,2015-07-06,2.91,reyansh.nair808@example.com,8917003118
1228,Sai,Sharma,47,Male,USA,Delhi,Hyderabad,Engineering,1632522,4,2023-10-01,3.4,sai.sharma1228@example.com,7235871671
1314,Vihaan,Das,28,Female,USA,UP,Lucknow,HR,1632499,14,2020-09-18,2.07,vihaan.das1314@example.com,7706894505
33,Kabir,Patel,48,Female,USA,Tamil Nadu,Delhi,Marketing,1631880,18,2017-02-13,3.6,kabir.patel33@example.com,9845918633
1630,Vivaan,Gupta,43,Male,UK,UP,Bangalore,Sales,1631739,9,2016-07-04,4.94,vivaan.gupta1630@example.com,8618430635
1708,Krishna,Singh,35,Female,Australia,Delhi,Mumbai,Marketing,1630456,16,2018-07-24,1.93,krishna.singh1708@example.com,7846805655
145,Krishna,Patel,52,Male,UK,Delhi,Mumbai,Engineering,1628207,16,2018-09-27,1.87,krishna.patel145@example.com,7374674550
1940,Vivaan,Patel,53,Male,Canada,Tamil Nadu,Bangalore,Finance,1627322,20,2020-04-13,1.91,vivaan.patel1940@example.com,9243812165
1266,Arjun,Khan,58,Male,USA,Delhi,Lucknow,Marketing,1626877,13,2019-06-23,4.58,arjun.khan1266@example.com,7380325574
1860,Kabir,Das,37,Male,UK,Maharashtra,Chennai,Operations,1626065,5,2021-03-14,1.54,kabir.das1860@example.com,7806136228
1855,Aarav,Singh,23,Female,Australia,Tamil Nadu,Bangalore,Finance,1623006,15,2024-04-09,1.23,aarav.singh1855@example.com,9635059168
25,Sai,Mehta,44,Female,Canada,UP,Delhi,HR,1622993,8,2017-12-08,4.84,sai.mehta25@example.com,7849892643
369,Aditya,Singh,60,Male,UK,Delhi,Lucknow,Operations,1622822,5,2022-02-05,3.16,aditya.singh369@example.com,9370782707
1256,Ishaan,Nair,29,Male,USA,Delhi,Mumbai,Sales,1618056,14,2016-04-06,4.21,ishaan.nair1256@example.com,8591576507
358,Aarav,Patel,33,Female,USA,Delhi,Lucknow,Engineering,1617431,11,2016-12-10,2.79,aarav.patel358@example.com,7976871910
402,Vihaan,Sharma,43,Male,India,Karnataka,Delhi,Marketing,1616485,19,2022-08-06,4.61,vihaan.sharma402@example.com,8798461149
62,Aarav,Khan,44,Male,UK,Delhi,Bangalore,Operations,1615123,5,2017-10-20,4.13,aarav.khan62@example.com,8526928034
